,favorites,language,polarity,retweets,text
988,0,en,0.0,0,Cotizaciones al 14 12 2017 09 00 PM Bitcoin BTC 92 341 131 Ethereum ETH 3 875 695 Litecoin LTC 1 555 857 BTC Cash BCH 10 882 220
989,0,en,0.4,0,GET 10 00 FREE with 100 00 purchase Coinbase is where I trade Cryptocurrency Bitcoin Ethereum amp Litecoin
991,0,en,0.0,0,2 Ethereum with unit price of 695 08 market cap of 66 965 685 474 12 80 and 24 hr vol of 3 821 120 000 9 89
993,0,en,0.0,0,Current ethereum price is 695 82 an increase of 0 97 a market cap of 67 036 917 107 and 24 hr vol of 3 821 580 000
995,0,en,0.19999999999999998,0,Honestly yes it s quite dead thigh might take awhile ripple s stealing all the attention But now s a g
996,0,en,0.075,0,94 transactions and 36 contract internal transactions in this block How long does this usually take lmao P
997,0,en,-0.09999999999999999,0,Enormous LITECOIN amp ETHEREUM BREAKOUT twelve eleven 17 Daily Update Complex Examination
998,0,en,0.0,0,Do I have to buy Litecoin or Ethereum any suggestion
999,0,en,0.0,0,Also someone go on Cryptopia and buy my ETH I am selling only asking at 0 0418BTC
1000,0,en,0.0,0,Current STRAT price 9 78 Buy on Binance with 50 discount trading fee GCR
1001,0,en,0.30952380952380953,0,meme pumping right now on Bittrex Get onto it QUICK Memetic btc ltc eth xrp crypto
1002,0,en,0.0,0,What is Cryptoeconomics The Ultimate Beginners Guide Crypto Ethereum
1003,0,en,0.0,0,These assets are seeing a jump in tweets ArtificialIntelligence Litecoin Blockchain ETH
1004,0,en,0.0,0,What is BlockChain fintech CryptoCurrency AI ML IoT IoE Bitcoin Crypto BigData DLT CyberSecurity BTC
1005,0,en,0.125,0,VRC LAST 3 PUMPS HAPPENED AT EXACTLY 1 PM NETHERLANDS TIME ZONE WHICH MEANS IF THIS FOLLOWS THE TREND THE PUM
1006,0,en,0.0,0,I think trust lines require an 5XRP if you need to set up a BTC or ETH funding
1007,0,en,0.25,0,Bitcoin News Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced
1010,0,en,0.6000000000000001,0,That s amazing Bitcoin Ethereum Litecoin and Monero
1012,0,en,0.2,1,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
1013,0,en,0.2,0,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
1014,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance
1015,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
1016,0,en,0.0,0,ICO News Recent ICO Kin to Move Away From Ethereum bitcoin btc ico
1017,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar
1018,0,en,0.17532467532467533,0,New post Banks tap Ethereum smart contracts for MiFID II compliance has been published on Crypto
1019,0,en,0.0,0,Trendercoin is now listed on TDC Trendercoin BTC ETH Crypto IDEX
1020,0,en,0.0,0,ethereum Azarenkas ranking has dropped to No 210 blockchain
1021,0,en,0.2,0,ethereum How much does 100mg charm actigall blockchain
1022,0,en,0.0,0,ethereum Buy oxytrol from shop blockchain
1023,0,en,-0.5,0,ethereum Where to find killing progesterone in canada price for guilty progeffik starter pac
1024,0,en,0.0,0,What are Ethereum Nodes And Sharding
1026,0,en,0.25,0,News Update Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced on
1027,1,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming BTC LTC And ETH You ve seen the big mo
1028,0,en,0.0,0,Wallet is activated and trustline set ether is still in limbo
1029,0,en,0.0,0,And ethereum is just as Earth shattering an innovation as slap bracelets and maybe fidget spinners
1030,0,en,0.05333333333333334,0,ETH 24hr Summary Last 705 01 High 758 00 Low 660 83 Change 1 09 7 77 Volume 167 644 680 4 ETH
1031,0,en,0.5,0,Start up crypto trader someone send me some Ethereum please I ll love you forever 0x5d516F15CD0081BE1dA632D2e6
1033,1,en,0.0,0,88 for a multisig contract on the Ethereum network cc How about a discount for security inst
1034,0,en,0.0,0,Current QTUM price 20 48 Buy on Binance with 50 discount trading fee
1036,0,en,0.0,0,AIDCoin Pre sale has ended ICO STARTS DEC 15TH Blockchain
1037,0,en,0.125,0,I touched a girl today guys it was such a thrilling experience I felt my body and soul ascend into an otherworldl
1038,0,en,0.0,0,TokyoStockExchange started trading ETH for 693 44 USD
1040,1,en,-0.1,1,People have spent over 1M buying virtual cats on the Ethereum blockchain technews
1042,1,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
1043,0,en,-0.5,0,I m sorry but until you show me someone who s achieving a non speculative efficiency with
1045,0,en,1.0,0,Getting into NXT amp getting into ICO IGNIS could well and trully be the best Investment if the Futures price hol
1046,1,en,0.1625,0,Brian Armstrong discusses how bitcoin and other cryptocurrencies are becoming StockMarket 2 0 and also notes that
1047,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar via
1049,0,en,0.8,0,24 hours until you can win up to 2 680 ETH Ether Enter now at
1050,0,en,0.0,0,EverMarkets Trading stock bond and commodity futures on the blockchain ico
1051,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar bitcoin
1053,0,en,0.15714285714285714,0,But if price is the metric then Bitcoin s lack of Turing complete smart contracts and
1054,1,en,0.0,0,ICO News Recent ICO Kin to Move Away From Ethereum bitcoin btc ico
1055,0,en,0.5,0,Top 5 PBL ETH on 70 PHP BTC on 33 ART BTC on 32 IDR BTC on
1057,0,en,0.0,0,BTC price increased Buying 16427 62 amp Selling 16438 52 btc eth etc neo dgb dash strat eos omg pay xrp xmr gas
1059,0,en,0.0,0,Bitcoin Ethereum Ripple Bitcoin Cash Litecoin Dash NEM NEO BitConnect Monero y otras
1060,1,en,0.0,0,ETH Price December 15th 1 ETH 514 84 GBP Ethereum Ether
1061,0,en,0.13636363636363635,0,ETH Protocol Airdrops is live
1062,0,en,0.0,0,All About Genesis Mining and Cloud Mining BitCoin GenesisMining BitcoinMining BitCoin
1063,0,en,0.0,0,Payza has put together an infographic to show the development of Bitcoin s biggest competition
1064,0,en,0.0,0,Is there a platform that you can short litecoin bitecoin crypto eth ltc btc coinbase cob cobinhood robinhood stocks
1065,0,en,0.0,0,They need to activate the wallet and set an
1066,0,en,0.1,0,In my opinion the smartest thing you ve done with Ethereum is to not cement a fixed coin cap Whil
1067,0,en,0.0,0,Nas ether jay z illmatic when beef was beef
1068,0,en,0.0,0,Ethereum ETH Price 695 82 Change in 1h 0 97 Market cap 67 036 917 107 00 Ranking 2 Ethereum ETH
1069,0,en,0.0,0,Ethereum Ether Price Index 1 ETH 0 042046 XBT 685 515000 USD Today 1 28 Last 24h 1 28
1070,0,en,0.0,0,Ethereum Price 590 69 Last Trade Time 23 59 14 12 17 24hr Volume 33561 ETHEUR ETH
1071,0,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming Source r T
1072,0,en,0.0,0,Bitcoin BTC price 0 37 16 564 00 Rp224 657 112 Ethereum ETH price 0 97 695 82 Rp9 437 335 Rip
1073,0,en,-0.15,0,The average price of Ethereum across all exchanges is 695 82 USD
1076,0,en,0.3,0,ETH is now worth 695 82 0 97 ETH
1077,0,en,0.0,0,Cotizaciones al 14 12 2017 09 00 PM Bitcoin BTC 92 341 131 Ethereum ETH 3 875 695 Litecoin LTC 1 555 857 BTC Cash BCH 10 882 220
1078,0,en,0.4,0,GET 10 00 FREE with 100 00 purchase Coinbase is where I trade Cryptocurrency Bitcoin Ethereum amp Litecoin
1080,0,en,0.0,0,2 Ethereum with unit price of 695 08 market cap of 66 965 685 474 12 80 and 24 hr vol of 3 821 120 000 9 89
1082,0,en,0.0,0,Current ethereum price is 695 82 an increase of 0 97 a market cap of 67 036 917 107 and 24 hr vol of 3 821 580 000
1084,0,en,0.19999999999999998,0,Honestly yes it s quite dead thigh might take awhile ripple s stealing all the attention But now s a g
1085,0,en,0.075,0,94 transactions and 36 contract internal transactions in this block How long does this usually take lmao P
1086,0,en,-0.09999999999999999,0,Enormous LITECOIN amp ETHEREUM BREAKOUT twelve eleven 17 Daily Update Complex Examination
1087,0,en,0.0,0,Do I have to buy Litecoin or Ethereum any suggestion
1088,0,en,0.0,0,Also someone go on Cryptopia and buy my ETH I am selling only asking at 0 0418BTC
1089,0,en,0.0,0,Current STRAT price 9 78 Buy on Binance with 50 discount trading fee GCR
1090,0,en,0.30952380952380953,0,meme pumping right now on Bittrex Get onto it QUICK Memetic btc ltc eth xrp crypto
1091,0,en,0.0,0,What is Cryptoeconomics The Ultimate Beginners Guide Crypto Ethereum
1092,0,en,0.0,0,These assets are seeing a jump in tweets ArtificialIntelligence Litecoin Blockchain ETH
1093,0,en,0.0,0,What is BlockChain fintech CryptoCurrency AI ML IoT IoE Bitcoin Crypto BigData DLT CyberSecurity BTC
1094,0,en,0.125,0,VRC LAST 3 PUMPS HAPPENED AT EXACTLY 1 PM NETHERLANDS TIME ZONE WHICH MEANS IF THIS FOLLOWS THE TREND THE PUM
1095,0,en,0.0,0,I think trust lines require an 5XRP if you need to set up a BTC or ETH funding
1096,0,en,0.25,0,Bitcoin News Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced
1099,0,en,0.6000000000000001,0,That s amazing Bitcoin Ethereum Litecoin and Monero
1101,0,en,0.2,1,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
1102,0,en,0.2,0,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
1103,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance
1104,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
1105,0,en,0.0,0,ICO News Recent ICO Kin to Move Away From Ethereum bitcoin btc ico
1106,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar
1107,0,en,0.17532467532467533,0,New post Banks tap Ethereum smart contracts for MiFID II compliance has been published on Crypto
1108,0,en,0.0,0,Trendercoin is now listed on TDC Trendercoin BTC ETH Crypto IDEX
1109,0,en,0.0,0,ethereum Azarenkas ranking has dropped to No 210 blockchain
1110,0,en,0.2,0,ethereum How much does 100mg charm actigall blockchain
1111,0,en,0.0,0,ethereum Buy oxytrol from shop blockchain
1112,0,en,-0.5,0,ethereum Where to find killing progesterone in canada price for guilty progeffik starter pac
1113,0,en,0.0,0,What are Ethereum Nodes And Sharding
1115,0,en,0.25,0,News Update Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced on
1116,1,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming BTC LTC And ETH You ve seen the big mo
1117,0,en,0.0,0,Wallet is activated and trustline set ether is still in limbo
1118,0,en,0.0,0,And ethereum is just as Earth shattering an innovation as slap bracelets and maybe fidget spinners
1119,0,en,0.05333333333333334,0,ETH 24hr Summary Last 705 01 High 758 00 Low 660 83 Change 1 09 7 77 Volume 167 644 680 4 ETH
1120,0,en,0.5,0,Start up crypto trader someone send me some Ethereum please I ll love you forever 0x5d516F15CD0081BE1dA632D2e6
1122,1,en,0.0,0,88 for a multisig contract on the Ethereum network cc How about a discount for security inst
1123,0,en,0.0,0,Current QTUM price 20 48 Buy on Binance with 50 discount trading fee
1125,0,en,0.0,0,AIDCoin Pre sale has ended ICO STARTS DEC 15TH Blockchain
1126,0,en,0.125,0,I touched a girl today guys it was such a thrilling experience I felt my body and soul ascend into an otherworldl
1127,0,en,0.0,0,TokyoStockExchange started trading ETH for 693 44 USD
1129,1,en,-0.1,1,People have spent over 1M buying virtual cats on the Ethereum blockchain technews
1131,1,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
1132,0,en,-0.5,0,I m sorry but until you show me someone who s achieving a non speculative efficiency with
1134,0,en,1.0,0,Getting into NXT amp getting into ICO IGNIS could well and trully be the best Investment if the Futures price hol
1135,1,en,0.1625,0,Brian Armstrong discusses how bitcoin and other cryptocurrencies are becoming StockMarket 2 0 and also notes that
1136,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar via
1138,0,en,0.8,0,24 hours until you can win up to 2 680 ETH Ether Enter now at
1139,0,en,0.0,0,EverMarkets Trading stock bond and commodity futures on the blockchain ico
1140,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar bitcoin
1142,0,en,0.15714285714285714,0,But if price is the metric then Bitcoin s lack of Turing complete smart contracts and
1143,1,en,0.0,0,ICO News Recent ICO Kin to Move Away From Ethereum bitcoin btc ico
1144,0,en,0.5,0,Top 5 PBL ETH on 70 PHP BTC on 33 ART BTC on 32 IDR BTC on
1146,0,en,0.0,0,BTC price increased Buying 16427 62 amp Selling 16438 52 btc eth etc neo dgb dash strat eos omg pay xrp xmr gas
1148,0,en,0.0,0,Bitcoin Ethereum Ripple Bitcoin Cash Litecoin Dash NEM NEO BitConnect Monero y otras
1149,1,en,0.0,0,ETH Price December 15th 1 ETH 514 84 GBP Ethereum Ether
1150,0,en,0.13636363636363635,0,ETH Protocol Airdrops is live
1151,0,en,0.0,0,All About Genesis Mining and Cloud Mining BitCoin GenesisMining BitcoinMining BitCoin
1152,0,en,0.0,0,Payza has put together an infographic to show the development of Bitcoin s biggest competition
1153,0,en,0.0,0,Is there a platform that you can short litecoin bitecoin crypto eth ltc btc coinbase cob cobinhood robinhood stocks
1154,0,en,0.0,0,They need to activate the wallet and set an
1155,0,en,0.1,0,In my opinion the smartest thing you ve done with Ethereum is to not cement a fixed coin cap Whil
1156,0,en,0.0,0,Nas ether jay z illmatic when beef was beef
1157,0,en,0.0,0,Ethereum ETH Price 695 82 Change in 1h 0 97 Market cap 67 036 917 107 00 Ranking 2 Ethereum ETH
1158,0,en,0.0,0,Ethereum Ether Price Index 1 ETH 0 042046 XBT 685 515000 USD Today 1 28 Last 24h 1 28
1159,0,en,0.0,0,Ethereum Price 590 69 Last Trade Time 23 59 14 12 17 24hr Volume 33561 ETHEUR ETH
1160,0,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming Source r T
1161,0,en,0.0,0,Bitcoin BTC price 0 37 16 564 00 Rp224 657 112 Ethereum ETH price 0 97 695 82 Rp9 437 335 Rip
1162,0,en,-0.15,0,The average price of Ethereum across all exchanges is 695 82 USD
1165,0,en,0.3,0,ETH is now worth 695 82 0 97 ETH
1166,0,en,0.0,0,Cotizaciones al 14 12 2017 09 00 PM Bitcoin BTC 92 341 131 Ethereum ETH 3 875 695 Litecoin LTC 1 555 857 BTC Cash BCH 10 882 220
1167,0,en,0.4,0,GET 10 00 FREE with 100 00 purchase Coinbase is where I trade Cryptocurrency Bitcoin Ethereum amp Litecoin
1169,0,en,0.0,0,2 Ethereum with unit price of 695 08 market cap of 66 965 685 474 12 80 and 24 hr vol of 3 821 120 000 9 89
1171,0,en,0.0,0,Current ethereum price is 695 82 an increase of 0 97 a market cap of 67 036 917 107 and 24 hr vol of 3 821 580 000
1173,0,en,0.19999999999999998,0,Honestly yes it s quite dead thigh might take awhile ripple s stealing all the attention But now s a g
1174,0,en,0.075,0,94 transactions and 36 contract internal transactions in this block How long does this usually take lmao P
1175,0,en,-0.09999999999999999,0,Enormous LITECOIN amp ETHEREUM BREAKOUT twelve eleven 17 Daily Update Complex Examination
1176,0,en,0.0,0,Do I have to buy Litecoin or Ethereum any suggestion
1177,0,en,0.0,0,Also someone go on Cryptopia and buy my ETH I am selling only asking at 0 0418BTC
1178,0,en,0.0,0,Current STRAT price 9 78 Buy on Binance with 50 discount trading fee GCR
1179,0,en,0.30952380952380953,0,meme pumping right now on Bittrex Get onto it QUICK Memetic btc ltc eth xrp crypto
1180,0,en,0.0,0,What is Cryptoeconomics The Ultimate Beginners Guide Crypto Ethereum
1181,0,en,0.0,0,These assets are seeing a jump in tweets ArtificialIntelligence Litecoin Blockchain ETH
1182,0,en,0.0,0,What is BlockChain fintech CryptoCurrency AI ML IoT IoE Bitcoin Crypto BigData DLT CyberSecurity BTC
1183,0,en,0.125,0,VRC LAST 3 PUMPS HAPPENED AT EXACTLY 1 PM NETHERLANDS TIME ZONE WHICH MEANS IF THIS FOLLOWS THE TREND THE PUM
1184,0,en,0.0,0,I think trust lines require an 5XRP if you need to set up a BTC or ETH funding
1185,0,en,0.25,0,Bitcoin News Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced
1188,0,en,0.6000000000000001,0,That s amazing Bitcoin Ethereum Litecoin and Monero
1190,0,en,0.2,1,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
1191,0,en,0.2,0,ETHUSD ENDS THE DAY INDECISIVE Sentiment Very bullish ETHUSD ETH Ether Etherum
1192,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance
1193,0,en,0.21428571428571427,0,Banks tap Ethereum smart contracts for MiFID II compliance cryptocurrency altcoins ico
1194,0,en,0.0,0,ICO News Recent ICO Kin to Move Away From Ethereum bitcoin btc ico
1195,0,en,0.25,0,Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar
1196,0,en,0.17532467532467533,0,New post Banks tap Ethereum smart contracts for MiFID II compliance has been published on Crypto
1197,0,en,0.0,0,Trendercoin is now listed on TDC Trendercoin BTC ETH Crypto IDEX
1198,0,en,0.0,0,ethereum Azarenkas ranking has dropped to No 210 blockchain
1199,0,en,0.2,0,ethereum How much does 100mg charm actigall blockchain
1200,0,en,0.0,0,ethereum Buy oxytrol from shop blockchain
1201,0,en,-0.5,0,ethereum Where to find killing progesterone in canada price for guilty progeffik starter pac
1202,0,en,0.0,0,What are Ethereum Nodes And Sharding
1204,0,en,0.25,0,News Update Goodbye Ethereum Kik Plans to Move Its ICO Tokens to Stellar Kik founder Ted Livingston announced on
1205,1,en,0.0,0,Crypto Watch TRON TRX Price Surges Over 500 In A Week Outperforming BTC LTC And ETH You ve seen the big mo
1206,0,en,0.0,0,Wallet is activated and trustline set ether is still in limbo
1207,0,en,0.0,0,And ethereum is just as Earth shattering an innovation as slap bracelets and maybe fidget spinners
1208,0,en,0.05333333333333334,0,ETH 24hr Summary Last 705 01 High 758 00 Low 660 83 Change 1 09 7 77 Volume 167 644 680 4 ETH
